model1_fake,model1_real,model2_fake,model2_real,id
0.020603588,0.979396412,0,1,5354
0.121480238,0.878519762,0,1,5355
0.254375423,0.745624577,0.604537094,0.395462906,5356
0.035070119,0.964929881,0,1,5357
0.025734928,0.974265072,0,1,5358
0.525637987,0.474362013,0.604537094,0.395462906,5359
0.860532767,0.139467233,0.894356006,0.105643994,5360
0.774397024,0.225602976,1,0,5361
0.107414807,0.892585193,0,1,5362
0.100497513,0.899502487,0.604537094,0.395462906,5363
0.031975015,0.968024985,0,1,5364
0.804995727,0.195004273,0.859564165,0.140435835,5365
0.340368375,0.659631625,0.01754386,0.98245614,5366
0.382531836,0.617468164,0.859564165,0.140435835,5367
0.022624009,0.977375991,0,1,5368
0.891464992,0.108535008,1,0,5369
0.755661028,0.244338972,1,0,5370
0.391879932,0.608120068,0.604537094,0.395462906,5371
0.760662297,0.239337703,0.859564165,0.140435835,5372
0.376153577,0.623846423,0.375,0.625,5373
0.991813845,0.008186155,1,0,5374
0.546361856,0.453638144,0.894356006,0.105643994,5375
0.78050283,0.21949717,0.894356006,0.105643994,5376
0.767599685,0.232400315,0.859564165,0.140435835,5377
0.116322094,0.883677906,0,1,5378
0.158711333,0.841288667,0,1,5379
0.707214748,0.292785252,0.894356006,0.105643994,5380
0.837059828,0.162940172,1,0,5381
0.964760349,0.035239651,1,0,5382
0.825228433,0.174771567,0.604537094,0.395462906,5383
0.522102488,0.477897512,0.604537094,0.395462906,5384
0.038216285,0.961783715,0,1,5385
0.71207343,0.28792657,0.604537094,0.395462906,5386
0.819278063,0.180721937,0.604537094,0.395462906,5387
0.778161518,0.221838482,0.604537094,0.395462906,5388
0.227397172,0.772602828,0,1,5389
0.41899556,0.58100444,0.604537094,0.395462906,5390
0.77524423,0.22475577,0.604537094,0.395462906,5391
0.710188062,0.289811938,0.604537094,0.395462906,5392
0.011970844,0.988029156,0,1,5393
0.043257769,0.956742231,0,1,5394
0.234285652,0.765714348,0,1,5395
0.261121066,0.738878934,0,1,5396
0.832120793,0.167879207,0.894356006,0.105643994,5397
0.883592791,0.116407209,1,0,5398
0.504935041,0.495064959,0.604537094,0.395462906,5399
0.271456256,0.728543744,0,1,5400
0.11282611,0.88717389,0,1,5401
0.013951849,0.986048151,0,1,5402
0.71260802,0.28739198,0.604537094,0.395462906,5403
0.349665615,0.650334385,0.604537094,0.395462906,5404
0.771010154,0.228989846,1,0,5405
0.07152675,0.92847325,0,1,5406
0.887648742,0.112351258,0.604537094,0.395462906,5407
0.344440391,0.655559609,0.604537094,0.395462906,5408
0.676856812,0.323143188,0.604537094,0.395462906,5409
0.050273088,0.949726912,0,1,5410
0.264932645,0.735067355,0.604537094,0.395462906,5411
0.187937804,0.812062196,0.604537094,0.395462906,5412
0.834089476,0.165910524,0.894356006,0.105643994,5413
0.85523748,0.14476252,0.894356006,0.105643994,5414
0.746150781,0.253849219,0.894356006,0.105643994,5415
0.914871058,0.085128942,0.894356006,0.105643994,5416
0.702152328,0.297847672,0.604537094,0.395462906,5417
0.869195815,0.130804185,0.859564165,0.140435835,5418
0.086323563,0.913676437,0,1,5419
0.505496777,0.494503223,0.604537094,0.395462906,5420
0.719794222,0.280205778,0.894356006,0.105643994,5421
0.239979824,0.760020176,0,1,5422
0.247626648,0.752373352,0,1,5423
0.13201924,0.86798076,0,1,5424
0.6792968,0.3207032,0.894356006,0.105643994,5425
0.903984415,0.096015585,0.894356006,0.105643994,5426
0.166219839,0.833780161,0,1,5427
0.048609868,0.951390132,0,1,5428
0.195799388,0.804200612,0.604537094,0.395462906,5429
0.334812012,0.665187988,0,1,5430
0.020424708,0.979575292,0,1,5431
0.814970822,0.185029178,0.894356006,0.105643994,5432
0.018392632,0.981607368,0,1,5433
0.125188506,0.874811494,0,1,5434
0.410608293,0.589391707,1,0,5435
0.033069637,0.966930363,0,1,5436
0.053611658,0.946388342,0.604537094,0.395462906,5437
0.536116968,0.463883032,0.604537094,0.395462906,5438
0.006613774,0.993386226,0,1,5439
0.15126373,0.84873627,0.604537094,0.395462906,5440
0.054924067,0.945075933,0,1,5441
0.600823387,0.399176613,0.604537094,0.395462906,5442
0.038982334,0.961017666,0,1,5443
0.467744188,0.532255812,0,1,5444
0.895627493,0.104372507,0.604537094,0.395462906,5445
0.172282384,0.827717616,0,1,5446
0.617077098,0.382922902,1,0,5447
0.704005377,0.295994623,0.859564165,0.140435835,5448
0.321788834,0.678211166,0.604537094,0.395462906,5449
0.103274283,0.896725717,0,1,5450
0.901494157,0.098505843,0.859564165,0.140435835,5451
0.090306009,0.909693991,0,1,5452
0.359770185,0.640229815,0.604537094,0.395462906,5453
0.250315681,0.749684319,0.411764706,0.588235294,5454
0.180594372,0.819405628,0,1,5455
0.583842165,0.416157835,0.604537094,0.395462906,5456
0.783505808,0.216494192,0.604537094,0.395462906,5457
0.789517976,0.210482024,0.894356006,0.105643994,5458
0.017065966,0.982934034,0,1,5459
0.124609533,0.875390467,0,1,5460
0.849217003,0.150782997,0.604537094,0.395462906,5461
0.329062087,0.670937913,0.604537094,0.395462906,5462
0.775206556,0.224793444,0.894356006,0.105643994,5463
0.078620751,0.921379249,0,1,5464
0.75395594,0.24604406,0.604537094,0.395462906,5465
0.046396111,0.953603889,0,1,5466
0.975924591,0.024075409,1,0,5467
0.879451343,0.120548657,0.969230769,0.030769231,5468
0.112017093,0.887982907,0,1,5469
0.754426832,0.245573168,0.604537094,0.395462906,5470
0.240101918,0.759898082,0.01754386,0.98245614,5471
0.557157633,0.442842367,0.859564165,0.140435835,5472
0.73781724,0.26218276,0.604537094,0.395462906,5473
0.126285193,0.873714807,0,1,5474
0.121482531,0.878517469,0,1,5475
0.249878554,0.750121446,0.604537094,0.395462906,5476
0.075983161,0.924016839,0,1,5477
0.961454206,0.038545794,1,0,5478
0.769832443,0.230167557,1,0,5479
0.0362504,0.9637496,0,1,5480
0.7456606,0.2543394,0.859564165,0.140435835,5481
0.234782667,0.765217333,0,1,5482
0.036568433,0.963431567,0,1,5483
0.744751382,0.255248618,0.604537094,0.395462906,5484
0.731593747,0.268406253,0.859564165,0.140435835,5485
0.600943169,0.399056831,0.894356006,0.105643994,5486
0.779473304,0.220526696,0.894356006,0.105643994,5487
0.613328839,0.386671161,0.604537094,0.395462906,5488
0.373042965,0.626957035,0.604537094,0.395462906,5489
0.603199787,0.396800213,0.604537094,0.395462906,5490
0.016631047,0.983368953,0,1,5491
0.852880114,0.147119886,0.2,0.8,5492
0.339062559,0.660937441,0.859564165,0.140435835,5493
0.037755566,0.962244434,0,1,5494
0.256358446,0.743641554,0,1,5495
0.851358799,0.148641201,0.604537094,0.395462906,5496
0.836013493,0.163986507,0.859564165,0.140435835,5497
0.697621375,0.302378625,0.604537094,0.395462906,5498
0.797461811,0.202538189,0.604537094,0.395462906,5499
0.561784811,0.438215189,0.604537094,0.395462906,5500
0.166535915,0.833464085,0,1,5501
0.068970002,0.931029998,0,1,5502
0.062234168,0.937765832,0,1,5503
0.769287615,0.230712385,0.604537094,0.395462906,5504
0.713606003,0.286393997,1,0,5505
0.01812483,0.98187517,0,1,5506
0.940894613,0.059105387,0.894356006,0.105643994,5507
0.39942948,0.60057052,0.604537094,0.395462906,5508
0.211622363,0.788377637,0,1,5509
0.130567862,0.869432138,0,1,5510
0.051742747,0.948257253,0,1,5511
0.313622297,0.686377703,0,1,5512
0.904065931,0.095934069,1,0,5513
0.026934434,0.973065566,0,1,5514
0.887985044,0.112014956,0.604537094,0.395462906,5515
0.8722818,0.1277182,1,0,5516
0.824695578,0.175304422,0.604537094,0.395462906,5517
0.843407918,0.156592082,0.375,0.625,5518
0.911923533,0.088076467,1,0,5519
0.009749529,0.990250471,0,1,5520
0.798622169,0.201377831,0.604537094,0.395462906,5521
0.924602143,0.075397857,0.969230769,0.030769231,5522
0.099872816,0.900127184,0,1,5523
0.005613855,0.994386145,0,1,5524
0.890998917,0.109001083,1,0,5525
0.004731804,0.995268196,0,1,5526
0.503600346,0.496399654,0,1,5527
0.965610063,0.034389937,1,0,5528
0.016778311,0.983221689,0,1,5529
0.630207005,0.369792995,1,0,5530
0.174145724,0.825854276,0.604537094,0.395462906,5531
0.349311932,0.650688068,0.604537094,0.395462906,5532
0.240106065,0.759893935,0,1,5533
0.940993515,0.059006485,1,0,5534
0.982727475,0.017272525,1,0,5535
0.893195921,0.106804079,0.604537094,0.395462906,5536
0.798781939,0.201218061,0.859564165,0.140435835,5537
0.88821316,0.11178684,1,0,5538
0.256487191,0.743512809,0,1,5539
0.850005906,0.149994094,1,0,5540
0.188644706,0.811355294,0,1,5541
0.395893685,0.604106315,0,1,5542
0.904876703,0.095123297,0.894356006,0.105643994,5543
0.162171706,0.837828294,0,1,5544
0.802077823,0.197922177,0.894356006,0.105643994,5545
0.160057815,0.839942185,0,1,5546
0.558441207,0.441558793,0.894356006,0.105643994,5547
0.321014,0.678986,0.0625,0.9375,5548
0.05348552,0.94651448,0,1,5549
0.363716465,0.636283535,0,1,5550
0.955795505,0.044204495,1,0,5551
0.30690886,0.69309114,0.604537094,0.395462906,5552
0.681496458,0.318503542,0.604537094,0.395462906,5553
0.135779375,0.864220625,0,1,5554
0.091682048,0.908317952,0,1,5555
0.732175279,0.267824721,0.859564165,0.140435835,5556
0.806523159,0.193476841,0.894356006,0.105643994,5557
0.963328396,0.036671604,0.894356006,0.105643994,5558
0.566580962,0.433419038,1,0,5559
0.910862968,0.089137032,1,0,5560
0.428865628,0.571134372,0,1,5561
0.674276202,0.325723798,0.604537094,0.395462906,5562
0.189653202,0.810346798,0.859564165,0.140435835,5563
0.789167537,0.210832463,1,0,5564
0.374133535,0.625866465,0.604537094,0.395462906,5565
0.967232511,0.032767489,1,0,5566
0.756037953,0.243962047,0.894356006,0.105643994,5567
0.121819194,0.878180806,0,1,5568
0.981454325,0.018545675,0.894356006,0.105643994,5569
0.250211544,0.749788456,0,1,5570
0.259169777,0.740830223,0,1,5571
0.051691002,0.948308998,0,1,5572
0.459820475,0.540179525,1,0,5573
0.752492651,0.247507349,0.604537094,0.395462906,5574
0.925047496,0.074952504,1,0,5575
0.516384258,0.483615742,1,0,5576
0.791388943,0.208611057,0.604537094,0.395462906,5577
0.951042362,0.048957638,0.859564165,0.140435835,5578
0.059368236,0.940631764,0,1,5579
0.033697621,0.966302379,0,1,5580
0.666231622,0.333768378,0.0625,0.9375,5581
0.016947598,0.983052402,0,1,5582
0.376681139,0.623318861,0,1,5583
0.242521292,0.757478708,0,1,5584
0.531773456,0.468226544,0.859564165,0.140435835,5585
0.259170103,0.740829897,0,1,5586
0.531364451,0.468635549,1,0,5587
0.144384736,0.855615264,0.604537094,0.395462906,5588
0.876440277,0.123559723,0.859564165,0.140435835,5589
0.752915696,0.247084304,1,0,5590
0.209903943,0.790096057,0,1,5591
0.375835974,0.624164026,0.604537094,0.395462906,5592
0.803406272,0.196593728,1,0,5593
0.420461205,0.579538795,0,1,5594
0.744167559,0.255832441,0.859564165,0.140435835,5595
0.206784403,0.793215597,0,1,5596
0.82100626,0.17899374,0.166666667,0.833333333,5597
0.27646503,0.72353497,0,1,5598
0.040771936,0.959228064,0,1,5599
0.023127596,0.976872404,0,1,5600
0.209483444,0.790516556,0.604537094,0.395462906,5601
0.063022469,0.936977531,0,1,5602
0.819351439,0.180648561,1,0,5603
0.669481442,0.330518558,0.604537094,0.395462906,5604
0.385868788,0.614131212,0,1,5605
0.052541765,0.947458235,0,1,5606
0.768325433,0.231674567,0.894356006,0.105643994,5607
0.178747361,0.821252639,0,1,5608
0.177839185,0.822160815,0,1,5609
0.114766374,0.885233626,0,1,5610
0.917422597,0.082577403,0.894356006,0.105643994,5611
0.355331827,0.644668173,0.604537094,0.395462906,5612
0.028443104,0.971556896,0,1,5613
0.379058685,0.620941315,1,0,5614
0.851861209,0.148138791,1,0,5615
0.89991261,0.10008739,0.894356006,0.105643994,5616
0.726416734,0.273583266,0.604537094,0.395462906,5617
0.217387813,0.782612187,0.604537094,0.395462906,5618
0.932835698,0.067164302,1,0,5619
0.696676714,0.303323286,0.604537094,0.395462906,5620
0.086997395,0.913002605,0,1,5621
0.321017404,0.678982596,1,0,5622
0.671614579,0.328385421,0.604537094,0.395462906,5623
0.736397253,0.263602747,1,0,5624
0.138301822,0.861698178,0.604537094,0.395462906,5625
0.425491991,0.574508009,1,0,5626
0.412765595,0.587234405,0,1,5627
0.038137929,0.961862071,0,1,5628
0.049001859,0.950998141,0,1,5629
0.265928058,0.734071942,0,1,5630
0.815458129,0.184541871,0.894356006,0.105643994,5631
0.515561711,0.484438289,1,0,5632
0.040229502,0.959770498,0,1,5633
0.147387977,0.852612023,0,1,5634
0.837767607,0.162232393,0.604537094,0.395462906,5635
0.479017739,0.520982261,0,1,5636
0.380588574,0.619411426,0,1,5637
0.965847477,0.034152523,1,0,5638
0.930891573,0.069108427,0.894356006,0.105643994,5639
0.938688041,0.061311959,0.894356006,0.105643994,5640
0.741434505,0.258565495,0.604537094,0.395462906,5641
0.672588966,0.327411034,1,0,5642
0.885959287,0.114040713,1,0,5643
0.771936656,0.228063344,0.604537094,0.395462906,5644
0.676025498,0.323974502,0.604537094,0.395462906,5645
0.018686131,0.981313869,0,1,5646
0.149124166,0.850875834,0,1,5647
0.018686131,0.981313869,0,1,5648
0.593281171,0.406718829,0.604537094,0.395462906,5649
0.084294311,0.915705689,0,1,5650
0.897621624,0.102378376,0.604537094,0.395462906,5651
0.368954971,0.631045029,0.604537094,0.395462906,5652
0.842123555,0.157876445,1,0,5653
0.314538053,0.685461947,0,1,5654
0.206871348,0.793128652,0.604537094,0.395462906,5655
0.195959723,0.804040277,0,1,5656
0.638444485,0.361555515,0,1,5657
0.498818382,0.501181618,0,1,5658
0.729494532,0.270505468,0.859564165,0.140435835,5659
0.204225713,0.795774287,0,1,5660
0.618975514,0.381024486,0.604537094,0.395462906,5661
0.675205421,0.324794579,0.859564165,0.140435835,5662
0.061900542,0.938099458,0,1,5663
0.036445883,0.963554117,0,1,5664
0.027257395,0.972742605,0,1,5665
0.784762754,0.215237246,0.894356006,0.105643994,5666
0.406526445,0.593473555,0.604537094,0.395462906,5667
0.658625255,0.341374745,0.604537094,0.395462906,5668
0.659838179,0.340161821,0.604537094,0.395462906,5669
0.942986765,0.057013235,1,0,5670
0.893652175,0.106347825,0.604537094,0.395462906,5671
0.767733436,0.232266564,0.604537094,0.395462906,5672
0.80854859,0.19145141,0.411764706,0.588235294,5673
0.088063764,0.911936236,0,1,5674
0.259577804,0.740422196,0,1,5675
0.029128537,0.970871463,0,1,5676
0.687031104,0.312968896,0.604537094,0.395462906,5677
0.791419189,0.208580811,0.894356006,0.105643994,5678
0.742449579,0.257550421,0.604537094,0.395462906,5679
0.035621443,0.964378557,0,1,5680
0.809463218,0.190536782,1,0,5681
0.670467479,0.329532521,0.604537094,0.395462906,5682
0.229157518,0.770842482,0.01754386,0.98245614,5683
0.020317968,0.979682032,0,1,5684
0.126829621,0.873170379,0,1,5685
0.854415605,0.145584395,1,0,5686
0.397976422,0.602023578,0.604537094,0.395462906,5687
0.015413576,0.984586424,0,1,5688
0.029925707,0.970074293,0,1,5689
0.822633356,0.177366644,0.604537094,0.395462906,5690
0.44742602,0.55257398,0.604537094,0.395462906,5691
0.189176701,0.810823299,0,1,5692
0.237010483,0.762989517,0,1,5693
0.885227252,0.114772748,1,0,5694
0.091764141,0.908235859,0,1,5695
0.626335647,0.373664353,0.604537094,0.395462906,5696
0.861001341,0.138998659,1,0,5697
0.754731529,0.245268471,1,0,5698
0.81030093,0.18969907,1,0,5699
0.815716683,0.184283317,0.894356006,0.105643994,5700
0.256394414,0.743605586,0,1,5701
0.164170177,0.835829823,1,0,5702
0.898041993,0.101958007,0.894356006,0.105643994,5703
0.199339126,0.800660874,0,1,5704
0.798174806,0.201825194,0.894356006,0.105643994,5705
0.878852551,0.121147449,0.894356006,0.105643994,5706
0.903764449,0.096235551,0.859564165,0.140435835,5707
0.223744136,0.776255864,0,1,5708
0.067038712,0.932961288,0,1,5709
0.880918736,0.119081264,1,0,5710
0.459651405,0.540348595,0.859564165,0.140435835,5711
0.888989533,0.111010467,0.859564165,0.140435835,5712
0.012726327,0.987273673,0,1,5713
0.924715402,0.075284598,1,0,5714
0.844699115,0.155300885,1,0,5715
0.705753573,0.294246427,0.894356006,0.105643994,5716
0.175042312,0.824957688,0,1,5717
0.693778176,0.306221824,0.604537094,0.395462906,5718
0.986753317,0.013246683,1,0,5719
0.085859777,0.914140223,0,1,5720
0.161022516,0.838977484,0.604537094,0.395462906,5721
0.911486919,0.088513081,0.604537094,0.395462906,5722
0.049043938,0.950956062,0,1,5723
0.152927214,0.847072786,0,1,5724
0.092604096,0.907395904,0,1,5725
0.910400188,0.089599812,0.604537094,0.395462906,5726
0.042893687,0.957106313,0,1,5727
0.02195821,0.97804179,0,1,5728
0.149092912,0.850907088,0,1,5729
0.17593106,0.82406894,0,1,5730
0.297546155,0.702453845,0,1,5731
0.770183622,0.229816378,0.859564165,0.140435835,5732
0.569175259,0.430824741,0.604537094,0.395462906,5733
0.967564265,0.032435735,1,0,5734
0.774729575,0.225270425,0.604537094,0.395462906,5735
0.903714033,0.096285967,1,0,5736
0.864048267,0.135951733,1,0,5737
0.895293274,0.104706726,0.894356006,0.105643994,5738
0.618231719,0.381768281,1,0,5739
0.809748967,0.190251033,0.604537094,0.395462906,5740
0.901162402,0.098837598,0.969230769,0.030769231,5741
0.721198517,0.278801483,0.604537094,0.395462906,5742
0.117410714,0.882589286,0,1,5743
0.880418722,0.119581278,1,0,5744
0.076486026,0.923513974,0,1,5745
0.891318475,0.108681525,0.604537094,0.395462906,5746
0.218296216,0.781703784,0,1,5747
0.031091786,0.968908214,0,1,5748
0.855291388,0.144708612,0.604537094,0.395462906,5749
0.053000667,0.946999333,0,1,5750
0.063003579,0.936996421,0.01754386,0.98245614,5751
0.086472782,0.913527218,0,1,5752
0.395387316,0.604612684,0.604537094,0.395462906,5753
0.848375165,0.151624835,0.894356006,0.105643994,5754
0.466709764,0.533290236,0.604537094,0.395462906,5755
0.081363653,0.918636347,0,1,5756
0.197530331,0.802469669,0,1,5757
0.90084345,0.09915655,1,0,5758
0.153894765,0.846105235,0.604537094,0.395462906,5759
0.303101174,0.696898826,0.01754386,0.98245614,5760
0.660909359,0.339090641,1,0,5761
0.924579996,0.075420004,1,0,5762
0.138719009,0.861280991,0,1,5763
0.830829189,0.169170811,1,0,5764
0.193526647,0.806473353,0,1,5765
0.012674171,0.987325829,0,1,5766
0.241948603,0.758051397,0.604537094,0.395462906,5767
0.422556461,0.577443539,0.859564165,0.140435835,5768
0.056377426,0.943622574,0,1,5769
0.908686796,0.091313204,0.894356006,0.105643994,5770
0.051734863,0.948265137,0,1,5771
0.953473524,0.046526476,1,0,5772
0.602735407,0.397264593,0,1,5773
0.397511287,0.602488713,0.604537094,0.395462906,5774
0.135488811,0.864511189,0,1,5775
0.54151391,0.45848609,0,1,5776
0.10097973,0.89902027,0.604537094,0.395462906,5777
0.79997625,0.20002375,0.894356006,0.105643994,5778
0.716373321,0.283626679,0.604537094,0.395462906,5779
0.018141288,0.981858712,0,1,5780
0.966772137,0.033227863,1,0,5781
0.00453226,0.99546774,0,1,5782
0.828450239,0.171549761,1,0,5783
0.223242758,0.776757242,0,1,5784
0.043123835,0.956876165,0,1,5785
0.858626243,0.141373757,0.894356006,0.105643994,5786
0.708074998,0.291925002,0.604537094,0.395462906,5787
0.195769451,0.804230549,0,1,5788
0.280522047,0.719477953,0.604537094,0.395462906,5789
0.119471895,0.880528105,0,1,5790
0.096800665,0.903199335,0,1,5791
0.016094918,0.983905082,0,1,5792
0.890490966,0.109509034,0.894356006,0.105643994,5793
0.845546612,0.154453388,1,0,5794
0.128417079,0.871582921,0,1,5795
0.653944094,0.346055906,0.859564165,0.140435835,5796
0.087904487,0.912095513,0,1,5797
0.917278399,0.082721601,0.894356006,0.105643994,5798
0.534114417,0.465885583,0.604537094,0.395462906,5799
0.865532939,0.134467061,0.894356006,0.105643994,5800
0.789477398,0.210522602,1,0,5801
0.716450527,0.283549473,0.859564165,0.140435835,5802
0.118873051,0.881126949,0,1,5803
0.201655797,0.798344203,0,1,5804
0.01925771,0.98074229,0,1,5805
0.463633702,0.536366298,0.604537094,0.395462906,5806
0.867027599,0.132972401,1,0,5807
0.746360282,0.253639718,0.859564165,0.140435835,5808
0.103779208,0.896220792,0,1,5809
0.750906368,0.249093632,0.859564165,0.140435835,5810
0.956227517,0.043772483,1,0,5811
0.603339937,0.396660063,1,0,5812
0.447194571,0.552805429,0.604537094,0.395462906,5813
0.894369864,0.105630136,1,0,5814
0.062099884,0.937900116,0,1,5815
0.846343434,0.153656566,0.859564165,0.140435835,5816
0.783941668,0.216058332,1,0,5817
0.769883199,0.230116801,0.894356006,0.105643994,5818
0.032653473,0.967346527,0,1,5819
0.039829559,0.960170441,0,1,5820
0.589162463,0.410837537,0.604537094,0.395462906,5821
0.642953742,0.357046258,0.859564165,0.140435835,5822
0.783377645,0.216622355,0.894356006,0.105643994,5823
0.857866987,0.142133013,0.604537094,0.395462906,5824
0.760914338,0.239085662,0.894356006,0.105643994,5825
0.836322879,0.163677121,0.969230769,0.030769231,5826
0.212728138,0.787271862,0,1,5827
0.582207432,0.417792568,0.604537094,0.395462906,5828
0.768707127,0.231292873,0.604537094,0.395462906,5829
0.628819524,0.371180476,0,1,5830
0.753954412,0.246045588,0.604537094,0.395462906,5831
0.458156236,0.541843764,0.604537094,0.395462906,5832
0.125575102,0.874424898,0.01754386,0.98245614,5833
0.055056977,0.944943023,0,1,5834
0.461902977,0.538097023,0.411764706,0.588235294,5835
0.906656298,0.093343702,0.859564165,0.140435835,5836
0.531223258,0.468776742,0.604537094,0.395462906,5837
0.250489763,0.749510237,0.604537094,0.395462906,5838
0.089191145,0.910808855,0.01754386,0.98245614,5839
0.458053538,0.541946462,0.604537094,0.395462906,5840
0.033318076,0.966681924,0,1,5841
0.026485249,0.973514751,0,1,5842
0.0978707,0.9021293,0.01754386,0.98245614,5843
0.80767316,0.19232684,0.894356006,0.105643994,5844
0.243270898,0.756729102,0,1,5845
0.339030903,0.660969097,0,1,5846
0.739348995,0.260651005,0.604537094,0.395462906,5847
0.48124164,0.51875836,0.375,0.625,5848
0.135195321,0.864804679,0,1,5849
0.259004089,0.740995911,0.604537094,0.395462906,5850
0.128327902,0.871672098,0,1,5851
0.415219772,0.584780228,0,1,5852
0.860051877,0.139948123,0.969230769,0.030769231,5853
0.931083949,0.068916051,0.969230769,0.030769231,5854
0.044693776,0.955306224,0,1,5855
0.937162611,0.062837389,1,0,5856
0.345968859,0.654031141,0.859564165,0.140435835,5857
0.033838629,0.966161371,0,1,5858
0.152951912,0.847048088,0,1,5859
0.872636923,0.127363077,1,0,5860
0.726836545,0.273163455,0.604537094,0.395462906,5861
0.822639276,0.177360724,0.894356006,0.105643994,5862
0.712883327,0.287116673,0.604537094,0.395462906,5863
0.111563017,0.888436983,0,1,5864
0.700010421,0.299989579,0.604537094,0.395462906,5865
0.078988498,0.921011502,0,1,5866
0.975066562,0.024933438,1,0,5867
0.665194325,0.334805675,0.604537094,0.395462906,5868
0.573105592,0.426894408,1,0,5869
0.844337229,0.155662771,0.411764706,0.588235294,5870
0.745104823,0.254895177,0.604537094,0.395462906,5871
0.628724826,0.371275174,0.604537094,0.395462906,5872
0.149016345,0.850983655,0,1,5873
0.916047198,0.083952802,0.969230769,0.030769231,5874
0.826373007,0.173626993,0.859564165,0.140435835,5875
0.182893837,0.817106163,0,1,5876
0.732494079,0.267505921,0.894356006,0.105643994,5877
0.898994805,0.101005195,1,0,5878
0.886510803,0.113489197,0.604537094,0.395462906,5879
0.022147718,0.977852282,0,1,5880
0.298969343,0.701030657,0,1,5881
0.718947245,0.281052755,0.859564165,0.140435835,5882
0.111932997,0.888067003,0.01754386,0.98245614,5883
0.945030495,0.054969505,1,0,5884
0.854225899,0.145774101,0.604537094,0.395462906,5885
0.173444546,0.826555454,0,1,5886
0.079180285,0.920819715,0,1,5887
0.186890076,0.813109924,0,1,5888
0.546154388,0.453845612,1,0,5889
0.665097911,0.334902089,0.604537094,0.395462906,5890
0.096667774,0.903332226,0,1,5891
0.025973536,0.974026464,0,1,5892
0.088772444,0.911227556,0,1,5893
0.411049971,0.588950029,0.604537094,0.395462906,5894
0.688415239,0.311584761,0.604537094,0.395462906,5895
0.059316991,0.940683009,0.01754386,0.98245614,5896
0.824367229,0.175632771,0.604537094,0.395462906,5897
0.828612149,0.171387851,1,0,5898
0.869809523,0.130190477,1,0,5899
0.078509014,0.921490986,0,1,5900
0.851568778,0.148431222,1,0,5901
0.650697759,0.349302241,0.604537094,0.395462906,5902
0.790702527,0.209297473,0.859564165,0.140435835,5903
0.120078475,0.879921525,0,1,5904
0.914219639,0.085780361,1,0,5905
0.096915863,0.903084137,0,1,5906
0.036533235,0.963466765,0,1,5907
0.004731804,0.995268196,0,1,5908
0.935317533,0.064682467,1,0,5909
0.905917653,0.094082347,1,0,5910
0.142422175,0.857577825,0,1,5911
0.464823891,0.535176109,1,0,5912
0.816333937,0.183666063,1,0,5913
0.376478759,0.623521241,0.604537094,0.395462906,5914
0.653871424,0.346128576,0.604537094,0.395462906,5915
0.325335007,0.674664993,0.604537094,0.395462906,5916
0.86076174,0.13923826,0.894356006,0.105643994,5917
0.894004629,0.105995371,0.894356006,0.105643994,5918
0.908957412,0.091042588,1,0,5919
0.032613388,0.967386612,0,1,5920
0.310109201,0.689890799,0.604537094,0.395462906,5921
0.467429844,0.532570156,1,0,5922
0.822767506,0.177232494,0.604537094,0.395462906,5923
0.146334062,0.853665938,0.01754386,0.98245614,5924
0.767371195,0.232628805,0.604537094,0.395462906,5925
0.049991029,0.950008971,0,1,5926
0.109466465,0.890533535,0,1,5927
0.154834948,0.845165052,0,1,5928
0.061256549,0.938743451,0,1,5929
0.911537477,0.088462523,1,0,5930
0.981745927,0.018254073,1,0,5931
0.795731402,0.204268598,0.604537094,0.395462906,5932
0.069097217,0.930902783,0,1,5933
0.787292918,0.212707082,0.894356006,0.105643994,5934
0.820295797,0.179704203,0.894356006,0.105643994,5935
0.871280303,0.128719697,1,0,5936
0.265133807,0.734866193,0,1,5937
0.903758735,0.096241265,1,0,5938
0.955319043,0.044680957,1,0,5939
0.34170467,0.65829533,0,1,5940
0.104688012,0.895311988,0,1,5941
0.961995085,0.038004915,1,0,5942
0.085167831,0.914832169,0,1,5943
0.046411872,0.953588128,0,1,5944
0.305918951,0.694081049,0.859564165,0.140435835,5945
0.103217081,0.896782919,0,1,5946
0.450686353,0.549313647,0.604537094,0.395462906,5947
0.104377393,0.895622607,0,1,5948
0.021143253,0.978856747,0,1,5949
0.023691103,0.976308897,0,1,5950
0.803967861,0.196032139,0.894356006,0.105643994,5951
0.736939806,0.263060194,0.604537094,0.395462906,5952
0.541297646,0.458702354,0.604537094,0.395462906,5953
0.844095205,0.155904795,0.604537094,0.395462906,5954
0.064683617,0.935316383,0.604537094,0.395462906,5955
0.06671402,0.93328598,0,1,5956
0.896402958,0.103597042,0.894356006,0.105643994,5957
0.841466613,0.158533387,0.604537094,0.395462906,5958
0.894171217,0.105828783,0.969230769,0.030769231,5959
0.849963227,0.150036773,0.894356006,0.105643994,5960
0.07977951,0.92022049,0,1,5961
0.697740099,0.302259901,0.604537094,0.395462906,5962
0.75211706,0.24788294,0.859564165,0.140435835,5963
0.825016442,0.174983558,0.604537094,0.395462906,5964
0.184019919,0.815980081,0,1,5965
0.46249348,0.53750652,0.859564165,0.140435835,5966
0.660659176,0.339340824,0.604537094,0.395462906,5967
0.973882521,0.026117479,1,0,5968
0.889731177,0.110268823,0.894356006,0.105643994,5969
0.142779269,0.857220731,0,1,5970
